Bloco;Parcela;Faixa;Arvore;Fuste;Código;;X;Y;Familia;Nome_Cientifico;Nome_comum;CAP_2002;CAP_2005;CAP_2008;CAP_2011;CAP_2014;CAP_2017;CAP_2020;CAP_2026;HC;anoHC;HT;anoHT;Fuste;Estrato;Fitossanidade;Pos;Forma;Ano_Ingresso;info_Morta;Ano_Morta;Observacoes
4;1;2;416;1;0;FALSO;318.7;52.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;33.9;35.1;36.4;40.8;0;;0;;0;0;0;0;0;2014;0;;
4;1;2;417;1;0;FALSO;300.5;51.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;35;35;35.2;35.5;0;;0;;0;0;0;0;0;2014;0;;
4;1;2;502;1;0;FALSO;300.8;72.5;Symplocaceae;Symplocos tenuifolia Brand;Maria-mole;;;;;;32;33.1;0;0;;0;;0;0;0;0;0;2017;1;2026;
4;1;2;503;1;0;FALSO;300.5;76.5;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;34;42.7;47.6;0;;0;;0;0;0;0;0;2017;0;;
4;1;2;568;1;0;FALSO;312;77.5;N.I.;N.I.;N.I.;;;;;;;37.6;49.4;0;;0;;0;0;0;0;0;2020;0;;
4;1;2;569;1;0;FALSO;312;61.5;N.I.;N.I.;N.I.;;;;;;;35.5;40.3;0;;0;;0;0;0;0;0;2020;0;;
4;1;2;570;1;0;FALSO;314;58;N.I.;N.I.;N.I.;;;;;;;32.5;47.1;0;;0;;0;0;0;0;0;2020;0;;CAP conferido 
4;1;2;571;1;0;FALSO;312;56;N.I.;N.I.;N.I.;;;;;;;31.6;35.2;0;;0;;0;0;0;0;0;2020;0;;
4;1;3;28;1;0;FALSO;300.5;56.7;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;258.5;266.5;269.5;273.5;276.1;276.5;281;282.4;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;29;1;0;FALSO;324.8;55.1;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;34;37.5;40;43;44.5;44.7;45.4;45.9;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;30;1;0;FALSO;325.5;68.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;48;55.3;57.5;61.5;66.5;70.4;73.3;79.6;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;31;1;0;FALSO;326.2;71.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;53.5;58.7;61.5;64.5;69;74;76.2;82.2;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;32;1;0;FALSO;326.4;73.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;37;38.9;42.8;44.9;48.1;49.1;50.8;58.6;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;33;1;0;FALSO;324.7;75.7;Meliaceae;Cedrela fissilis Vell.;Cedro;234.5;237.5;242.5;248;248;252;256;261.1;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;34;1;0;FALSO;322.6;75;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;66;70;85.2;88;;;;;;;;;0;0;0;0;0;2002;1;2014;
4;1;3;35;1;0;FALSO;324.6;77;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;69;70.7;71.5;72.3;74.5;75.1;75.3;76.4;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;36;1;0;FALSO;323.5;84.2;Araliaceae;Didymopanax morototoni (Aubl.) Decne. & Planch.;Mandiocão;106;118.9;129.5;135.5;139.6;140.8;141.2;0;0;;0;;0;0;0;0;0;2002;1;2026;
4;1;3;37;1;0;FALSO;323.8;86.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;56;60;61.5;65.6;71.6;73.7;77;88.6;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;1;3;38;1;0;FALSO;329.5;84;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;77;77.5;;;;;;;;;;;0;0;0;0;0;2002;1;2008;
4;1;3;39;1;0;FALSO;323;89.1;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;86;101.5;113.6;122.9;132.7;137.4;146.5;155.2;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;40;1;0;FALSO;320.2;99.4;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;159;162.4;166;169.8;172;175;175.2;181.2;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;41;1;0;FALSO;320.2;99.4;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;138;139.9;142.9;146.8;150;152;156.2;161;0;;0;;0;0;0;0;0;2002;0;;
4;1;3;372;1;0;FALSO;321;57;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;32;34.6;38.6;40;42.1;46.52;0;;0;;0;0;0;0;0;2008;0;;
4;1;3;373;1;0;FALSO;325.1;57.7;Annonaceae;Annona emarginata (Schltdl.) H.Rainer;Ariticum-de-porco;32;33.8;34.2;;;;;;;;;;0;0;0;0;0;2002;1;2011;
4;1;3;392;1;0;FALSO;328;53;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;34.7;39;41.8;45.9;59.2;0;;0;;0;0;0;0;0;2011;0;;
4;1;3;393;1;0;FALSO;327;99;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;37.8;40;41;41;49.6;0;;0;;0;0;0;0;0;2011;0;;
4;1;3;418;1;0;FALSO;329;54.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;32.2;32.2;32.2;;;;;;0;0;0;0;0;2014;0;;
4;1;3;419;1;0;FALSO;326;62;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;40.5;53.9;73.4;109.6;0;;0;;0;0;0;0;0;2014;0;;CAP conferido 
4;1;3;420;1;0;FALSO;324.5;67;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;37.7;40.1;43.2;51.1;0;;0;;0;0;0;0;0;2014;0;;
4;1;3;421;1;0;FALSO;326.5;72.5;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;33.2;38.6;46;58.2;0;;0;;0;0;0;0;0;2014;0;;
4;1;3;422;1;0;FALSO;329.8;85.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;39.1;48.6;66.5;66.5;;;;;;0;0;0;0;0;2011;0;;
4;1;3;423;1;0;FALSO;329.5;88.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;34.8;;;;;;;;0;0;0;0;0;2014;1;2017;
4;1;3;424;1;0;FALSO;329;94;Asteraceae;Raulinoreitzia leptophlebia (B.L.Rob.) R.M.King & H.Rob.;Vassourão-de-brinco;;;;;41;;;;;;;;0;0;0;0;0;2014;1;2017;
4;1;3;425;1;0;FALSO;329.5;90;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassorão-de-folha-miúda;;;;;32.8;;;;;;;;0;0;0;0;0;2014;1;2017;
4;1;3;426;1;0;FALSO;329.5;99;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;31.6;38.8;42.4;;;;;;0;0;0;0;0;2014;0;;
4;1;3;427;1;0;FALSO;329;97.5;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;31.5;32.2;40.5;;;;;;0;0;0;0;0;2014;0;;
4;1;3;504;1;0;FALSO;328;89;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;34.5;37.2;;;;;;0;0;0;0;0;2017;0;;
4;1;3;505;1;0;FALSO;328;91.5;Symplocaceae;Symplocos tenuifolia Brand;Maria-mole;;;;;;34;;;;;;;0;0;0;0;0;2017;1;2020;
4;1;3;506;1;0;FALSO;329.7;97;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;31.5;41.4;;;;;;0;0;0;0;0;2017;0;;
4;1;3;507;1;0;FALSO;329.9;99;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;32.7;44;;;;;;0;0;0;0;0;2017;0;;
4;1;3;572;1;0;FALSO;321;54;N.I.;N.I.;N.I.;;;;;;;38.7;40.2;0;;0;;0;0;0;0;0;2020;0;;
4;1;3;573;1;0;FALSO;326;65.5;N.I.;N.I.;N.I.;;;;;;;35;44.6;0;;0;;0;0;0;0;0;2020;0;;CAP conferido 
4;1;3;574;1;0;FALSO;328;84.2;Aquifoliaceae;Ilex paraguariensis A. St.-Hil.;Erva-mate;;;;;;;36.7;37.7;0;;0;;0;0;0;0;0;2020;0;;
4;1;3;575;1;0;FALSO;328;84.7;N.I.;N.I.;N.I.;;;;;;;35.8;;;;;;0;0;0;0;0;2020;0;;
4;1;3;628;1;0;FALSO;329;64.8;N.I.;N.I.;N.I.;;;;;;;;39.5;5;;0;;2;2;3;4;3;2026;0;;
4;1;3;629;1;0;FALSO;322;64.1;N.I.;N.I.;N.I.;;;;;;;;46.1;5;;0;;3;1;3;4;1;2026;0;;
4;1;4;42;1;0;FALSO;336.5;82.3;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;201;216;219.5;221.5;;;;;;;;;0;0;0;0;0;2002;1;2014;
4;1;4;43;1;0;FALSO;334.7;74.2;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;59.5;61.5;61.5;61.4;65.3;65.3;69.8;77.8;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;44;1;0;FALSO;336;73.6;Asteraceae;Vernonanthura discolor (Spreng.) H.Rob.;Vassourão-preto;85;91;96.5;97.8;99.4;;;;;;;;0;0;0;0;0;2002;1;2017;
4;1;4;45;1;0;FALSO;331.2;74.7;Lauraceae;Aiouea sellowiana (Nees & Mart.) R.Rohde;Canela-branca;75;79.5;86;93;98.4;107;116;129;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;1;4;46;1;0;FALSO;338.5;71.6;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;96;107.4;116;121.2;124.2;126.5;128.6;129;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;47;1;0;FALSO;335;65.4;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;60;62.5;;;;;;;;;;;0;0;0;0;0;2002;1;2008;
4;1;4;49;1;0;FALSO;330.4;71.8;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;73;75.4;74.4;;;;;;;;;;0;0;0;0;0;2002;1;2011;
4;1;4;50;1;0;FALSO;330.3;71.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;41;41.8;42;44;44;45.6;49.5;53.4;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;51;1;0;FALSO;330.4;68.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;40;44.7;50;56.1;66.5;74.7;84;99.2;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;52;1;0;FALSO;330.4;62.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;31.5;33.1;36;38;39.7;40.1;40.5;40.6;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;53;1;0;FALSO;332;61.9;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;41;42.8;43.5;43.5;45.3;46.2;47.8;51.7;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;54;1;0;FALSO;331;56.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;73;76.3;79;83.2;88.3;93.6;98.2;112.5;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;1;4;55;1;0;FALSO;331.5;54;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;92;97.7;102;105.4;107.8;108.4;114.5;116.7;0;;0;;0;0;0;0;0;2002;0;;
4;1;4;56;1;0;FALSO;335.7;56.3;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;85;98.5;103.5;107.5;117.8;125;;;;;;;0;0;0;0;0;2002;1;2020;
4;1;4;344;1;0;FALSO;337;81;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;36;38.3;41.8;48.6;51.4;54.7;65;0;;0;;0;0;0;0;0;2005;0;;
4;1;4;394;1;0;FALSO;333.3;64.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;33;37.1;37.1;39.7;46.5;0;;0;;0;0;0;0;0;2011;0;;
4;1;4;395;1;0;FALSO;331;61.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;32;38.4;40.5;43;48.6;0;;0;;0;0;0;0;0;2011;0;;
4;1;4;427;1;0;FALSO;336;99;N.I.;N.I.;N.I.;;;;;;;;49.8;0;;0;;0;0;0;0;0;2026;0;;mudou f3 para f4
4;1;4;428;1;0;FALSO;337;84;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;31.6;40.5;;;;;;;0;0;0;0;0;2014;1;2020;
4;1;4;429;1;0;FALSO;340.5;50.5;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;35.9;38.9;43.2;54.5;0;;0;;0;0;0;0;0;2014;0;;
4;1;4;504;1;0;FALSO;334.5;98;N.I.;N.I.;N.I.;;;;;;;;56.5;0;;0;;0;0;0;0;0;2026;0;;mudou f3 para f4
4;1;4;506;1;0;FALSO;336.5;98.5;N.I.;N.I.;N.I.;;;;;;;;55;0;;0;;0;0;0;0;0;2026;0;;mudou f3 para f4
4;1;4;507;1;0;FALSO;337;99;N.I.;N.I.;N.I.;;;;;;;;64.5;0;;0;;0;0;0;0;0;2026;0;;mudou f3 para f4
4;1;4;508;1;0;FALSO;336;94;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;42;50.5;;;;;;0;0;0;0;0;2017;0;;
4;1;4;509;1;0;FALSO;335.5;90;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;35.4;45.6;69.1;0;;0;;0;0;0;0;0;2017;0;;CAP acima da marca e c
4;1;4;510;1;0;FALSO;333;52.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;;32;33.3;39.7;0;;0;;0;0;0;0;0;2017;0;;
4;1;4;576;1;0;FALSO;334;94.5;N.I.;N.I.;N.I.;;;;;;;37;;;;;;0;0;0;0;0;2020;0;;
4;1;4;577;1;0;FALSO;334;94;N.I.;N.I.;N.I.;;;;;;;44;;;;;;0;0;0;0;0;2020;0;;
4;1;4;578;1;0;FALSO;337.5;91.5;N.I.;N.I.;N.I.;;;;;;;32;;;;;;0;0;0;0;0;2020;0;;
4;1;4;579;1;0;FALSO;330.1;69.7;N.I.;N.I.;N.I.;;;;;;;31.8;31.5;0;;0;;0;0;0;0;0;2020;0;;
4;1;4;630;1;0;FALSO;339.5;99.1;N.I.;N.I.;N.I.;;;;;;;;32.5;3.5;;0;;3;1;3;4;1;2026;0;;
4;1;4;631;1;1;FALSO;337;93.5;N.I.;N.I.;N.I.;;;;;;;;38.3;3.5;;0;;2;1;2;4;3;2026;0;;
4;1;4;632;1;0;FALSO;337;81;N.I.;N.I.;N.I.;;;;;;;;34.1;4;;0;;2;1;3;5;2;2026;0;;
4;1;4;633;1;0;FALSO;335;71.5;N.I.;N.I.;N.I.;;;;;;;;39.2;4.5;;0;;3;2;3;4;3;2026;0;;
4;1;4;634;1;0;FALSO;335;69;N.I.;N.I.;N.I.;;;;;;;;56.6;5;;0;;2;2;3;4;3;2026;0;;
4;1;4;635;1;0;FALSO;339.5;58;N.I.;N.I.;N.I.;;;;;;;;31.4;5;;0;;3;1;3;4;3;2026;0;;
4;1;4;100051;1;0;FALSO;334;65.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;51.5;;;;;;;;;;;;0;0;0;0;0;2002;1;2005;
4;1;5;57;1;0;FALSO;346;53.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;45.5;48.9;51.8;57.4;64.1;68;73;85.1;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;1;5;58;1;0;FALSO;349;53.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;40.5;42.2;43.2;44;44.5;44.6;44.6;52.1;0;;0;;0;0;0;0;0;2002;0;;
4;1;5;59;1;0;FALSO;347.2;58.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;70;72;73.5;75;78;82;84.6;90.9;0;;0;;0;0;0;0;0;2002;0;;
4;1;5;60;1;0;FALSO;346;57.7;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;43;50.5;57;63;68.6;72.1;75;75.9;0;;0;;0;0;0;0;0;2002;0;;
4;1;5;61;1;0;FALSO;345.5;57.6;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;45;49.5;50.5;51;53.4;53.4;54.2;0;0;;0;;0;0;0;0;0;2002;1;2026;
4;1;5;62;1;0;FALSO;343.5;57.7;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;192;196.1;199;198.4;199.1;201.2;203.5;206;0;;0;;0;0;0;0;0;2002;0;;
4;1;5;63;1;0;FALSO;341.2;59.5;Simaroubaceae;Picrasma crenata (Vell.) Engl.;Tenente-José;36.5;39.5;40;40.1;40.2;40.6;40.7;40.5;0;;0;;0;0;0;0;0;2002;0;;
4;1;5;64;1;0;FALSO;340.1;58.2;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;52;54.5;53;52;53.1;53.1;;;;;;;0;0;0;0;0;2002;1;2020;
4;1;5;65;1;0;FALSO;342;64.9;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;77;84.8;87.5;93.5;99.4;104;107;116;0;;0;;0;0;0;0;0;2002;0;;
4;1;5;66;1;0;FALSO;342;68.8;Primulaceae;Myrsine umbellata Mart.;Capororocão;42;45;45.5;46.1;46.1;;;;;;;;0;0;0;0;0;2002;1;2017;
4;1;5;67;1;0;FALSO;342.4;71.5;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;31.5;32;;;;;;;;;;;0;0;0;0;0;2002;1;2008;
4;1;5;68;1;0;FALSO;349.6;73.4;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;125;125.5;126;126.4;127.1;127.1;128.2;0;0;;0;;0;0;0;0;0;2002;1;2026;
4;1;5;69;1;0;FALSO;348;81.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;71;74.7;75;77.8;;;;;;;;;0;0;0;0;0;2002;1;2014;
4;1;5;374;1;0;FALSO;348;85;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;;;33;36.2;36.7;39;43;47;0;;0;;0;0;0;0;0;2008;0;;
4;1;5;403;1;0;FALSO;340.5;50.9;N.I.;N.I.;N.I.;;;;;;;;51;0;;0;;0;0;0;0;0;2026;0;;mudou p3f4 para p1f5
4;1;5;430;1;0;FALSO;349;68;Solanaceae;Solanum pseudoquina A.St.-Hil.;joá-quina;;;;;35.8;44.7;52;62;0;;0;;0;0;0;0;0;2014;0;;
4;1;5;431;1;0;FALSO;346;92;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;36;50.3;64;80.5;0;;0;;0;0;0;0;0;2014;0;;CAP conferido 
4;1;5;432;1;0;FALSO;346;95.5;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;35;46.6;64;88.2;0;;0;;0;0;0;0;0;2014;0;;CAP conferido 
4;1;5;433;1;0;FALSO;345;99.5;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;42.9;64.7;67;104;0;;0;;0;0;0;0;0;2014;0;;CAP conferido 
4;1;5;508;1;0;FALSO;341;94.9;N.I.;N.I.;N.I.;;;;;;;;64;0;;0;;0;0;0;0;0;2026;0;;mudou f4 para f5
4;1;5;511;1;0;FALSO;342.4;65.5;Myrtaceae;Eugenia involucrata DC.;Cerejeira;;;;;;31.5;32;33;0;;0;;0;0;0;0;0;2017;0;;
4;1;5;512;1;0;FALSO;348;80.5;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;41.7;52.1;66.1;0;;0;;0;0;0;0;0;2017;0;;
4;1;5;513;1;0;FALSO;342;80;Myrtaceae;Curitiba prismatica (D.Legrand) Salywon & Landrum;Murta;;;;;;35.2;40.7;44.1;0;;0;;0;0;0;0;0;2017;0;;
4;1;5;514;1;0;FALSO;343;84;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;38.5;47.5;61.5;0;;0;;0;0;0;0;0;2017;0;;CAP conferido 
4;1;5;515;1;0;FALSO;343.5;87.5;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;37.6;47.1;62.6;0;;0;;0;0;0;0;0;2017;0;;CAP conferido 
4;1;5;516;1;0;FALSO;344.5;90;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;37.6;48.1;63.2;0;;0;;0;0;0;0;0;2017;0;;CAP conferido 
4;1;5;517;1;0;FALSO;348;95;Solanaceae;Solanum bullatum Vell.;Joá-da-mata;;;;;;38;45.7;55.4;0;;0;;0;0;0;0;0;2017;0;;
4;1;5;576;1;0;FALSO;349;97.5;N.I.;N.I.;N.I.;;;;;;;;52.1;0;;0;;0;0;0;0;0;2026;0;;mudou f4 para f5
4;1;5;577;1;0;FALSO;341;97;N.I.;N.I.;N.I.;;;;;;;;58.9;0;;0;;0;0;0;0;0;2026;0;;mudou f4 para f5
4;1;5;578;1;0;FALSO;644;96;N.I.;N.I.;N.I.;;;;;;;;34;0;;0;;0;0;0;0;0;2026;0;;mudou f4 para f5
4;1;5;580;1;0;FALSO;349;61.5;N.I.;N.I.;N.I.;;;;;;;32.8;37.5;0;;0;;0;0;0;0;0;2020;0;;
4;1;5;581;1;0;FALSO;349;69.5;N.I.;N.I.;N.I.;;;;;;;33.4;;;;;;0;0;0;0;0;2020;0;;
4;1;5;582;1;0;FALSO;349;73.5;Aquifoliaceae;Ilex paraguariensis A. St.-Hil.;Erva-mate;;;;;;;33.4;44.2;0;;0;;0;0;0;0;0;2020;0;;CAP conferido 
4;1;5;583;1;0;FALSO;348;77.5;N.I.;N.I.;N.I.;;;;;;;33.4;;;;;;0;0;0;0;0;2020;0;;
4;1;5;584;1;0;FALSO;348;80;N.I.;N.I.;N.I.;;;;;;;33;48.4;0;;0;;0;0;0;0;0;2020;0;;
4;1;5;585;1;0;FALSO;343;85;N.I.;N.I.;N.I.;;;;;;;37.6;47.3;0;;0;;0;0;0;0;0;2020;0;;
4;1;5;636;1;0;FALSO;346.5;82;N.I.;N.I.;N.I.;;;;;;;;33.9;6;;0;;3;2;3;4;3;2026;0;;
4;1;5;637;1;0;FALSO;341;84.3;N.I.;N.I.;N.I.;;;;;;;;36.5;8;;0;;2;2;3;4;2;2026;0;;
4;1;5;638;1;0;FALSO;346;99;N.I.;N.I.;N.I.;;;;;;;;37.8;6;;0;;2;2;3;4;1;2026;0;;
4;1;5;100052;1;0;FALSO;345;89.6;Elaeocarpaceae;Sloanea hirsuta (Schott) Planch. ex Benth.;Sapopema;51;;;;;;;;;;;;0;0;0;0;0;2002;1;2005;
4;2;1;71;1;0;FALSO;354.8;50;Clethraceae;Clethra scabra Pers.;Carne-de-vaca;72;76.4;78;79.1;79.4;79.5;79.2;79.6;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;72;1;0;FALSO;357.5;50.3;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;104.5;114.4;118.5;127.3;136.6;142;151.1;164.2;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;2;1;73;1;0;FALSO;359.8;50.6;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;150;152;153;153.5;153.5;153.5;155.3;157.6;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;74;1;0;FALSO;353.3;52.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;52;56.7;59.5;63;67.3;69.2;74.9;86.8;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;2;1;75;1;0;FALSO;350.2;53.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;34;35.2;36.5;36.8;38.9;40;41.4;45;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;76;1;0;FALSO;356.5;54.4;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;61;65;67;71;74.4;80.8;84.5;93.5;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;77;1;0;FALSO;355;58.7;Lauraceae;Ocotea odorifera (Vell.) Rohwer;Sassafrás;55;59;60.5;61.6;63.7;67;68;73.2;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;78;1;0;FALSO;351.3;57.3;Meliaceae;Cedrela fissilis Vell.;Cedro;86;93;96.5;101.4;103.9;106.5;110.8;118;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;79;1;0;FALSO;357.2;61.4;Myrtaceae;Curitiba prismatica (D.Legrand) Salywon & Landrum;Murteira;50;51.8;54;55.4;58.5;60.6;62;74.2;0;;0;;0;0;0;0;0;2002;0;;CAP conferido 
4;2;1;80;1;0;FALSO;352.5;63.7;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;78;80;80.5;80.9;82.5;83.5;84.5;86.2;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;81;1;0;FALSO;352.5;64.9;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;81.5;82.7;83.5;84.2;84.5;86.8;86.5;87.1;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;82;1;0;FALSO;351.3;65.2;Salicaceae;Casearia obliqua Spreng.;Guaçatunga-vermelha;83;85.4;86.5;88.1;90;91;93;94;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;83;1;0;FALSO;354.7;68.3;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;135;142;149;153;154.5;158.3;161.2;161.2;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;84;1;0;FALSO;353.2;71.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;37;39.4;41.5;45.3;53.6;61.5;67;;;;;;0;0;0;0;0;2002;0;;
4;2;1;85;1;0;FALSO;354.7;76.2;Primulaceae;Myrsine umbellata Mart.;Capororocão;55;58.6;;;;;;;;;;;0;0;0;0;0;2002;1;2008;
4;2;1;86;1;0;FALSO;350.2;76.5;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;131;140.3;143.5;148.2;154;161.2;168;173.6;0;;0;;0;0;0;0;0;2002;0;;
4;2;1;87;1;0;FALSO;350.8;77.1;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;46;54.3;58.5;59.8;62.5;;;;;;;;0;0;0;0;0;2002;1;2017;
4;2;1;88;1;0;FALSO;358.5;79.2;Bignoniaceae;Jacaranda micrantha Cham.;Caroba;49;50.8;52;54.5;60.2;64.4;77.5;84.2;0;;0;;0;0;0;0;0;2002;0;;
